State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Puducherry,YANAM,Coconut,2013-14,Whole Year,284,Hectare,4124000,Nuts,14521.12676
Puducherry,YANAM,Coconut,2014-15,Whole Year,284,Hectare,3408000,Nuts,12000
Puducherry,YANAM,Coconut,2015-16,Whole Year,282,Hectare,3384000,Nuts,12000
Tamil Nadu,ARIYALUR,Coconut,2013-14,Whole Year,331,Hectare,1700000,Nuts,5135.951662
Tamil Nadu,ARIYALUR,Coconut,2014-15,Whole Year,331,Hectare,3300000,Nuts,9969.78852
Tamil Nadu,ARIYALUR,Coconut,2015-16,Whole Year,310,Hectare,3800000,Nuts,12258.06452
Tamil Nadu,COIMBATORE,Coconut,2013-14,Whole Year,84531,Hectare,1212000000,Nuts,14337.9352
Tamil Nadu,COIMBATORE,Coconut,2014-15,Whole Year,83789,Hectare,859800000,Nuts,10261.49017
Tamil Nadu,COIMBATORE,Coconut,2015-16,Whole Year,85448,Hectare,1401300000,Nuts,16399.44762
Tamil Nadu,CUDDALORE,Coconut,2013-14,Whole Year,1881,Hectare,15200000,Nuts,8080.808081
Tamil Nadu,CUDDALORE,Coconut,2014-15,Whole Year,1772,Hectare,15300000,Nuts,8634.311512
Tamil Nadu,CUDDALORE,Coconut,2015-16,Whole Year,1732,Hectare,19100000,Nuts,11027.71363
Tamil Nadu,DHARMAPURI,Coconut,2013-14,Whole Year,5472,Hectare,35400000,Nuts,6469.298246
Tamil Nadu,DHARMAPURI,Coconut,2014-15,Whole Year,6774,Hectare,60600000,Nuts,8945.969885
Tamil Nadu,DHARMAPURI,Coconut,2015-16,Whole Year,8392,Hectare,97200000,Nuts,11582.45949
Tamil Nadu,DINDIGUL,Coconut,2013-14,Whole Year,32069,Hectare,160800000,Nuts,5014.188157
Tamil Nadu,DINDIGUL,Coconut,2014-15,Whole Year,30515,Hectare,283700000,Nuts,9297.067016
Tamil Nadu,DINDIGUL,Coconut,2015-16,Whole Year,30762,Hectare,243300000,Nuts,7909.108641
Tamil Nadu,ERODE,Coconut,2013-14,Whole Year,13056,Hectare,100600000,Nuts,7705.269608
Tamil Nadu,ERODE,Coconut,2014-15,Whole Year,12808,Hectare,132500000,Nuts,10345.09681
Tamil Nadu,ERODE,Coconut,2015-16,Whole Year,13234,Hectare,190300000,Nuts,14379.62823
Tamil Nadu,KANCHIPURAM,Coconut,2013-14,Whole Year,3097,Hectare,33900000,Nuts,10946.07685
Tamil Nadu,KANCHIPURAM,Coconut,2014-15,Whole Year,2968,Hectare,17000000,Nuts,5727.762803
Tamil Nadu,KANCHIPURAM,Coconut,2015-16,Whole Year,3097,Hectare,26500000,Nuts,8556.667743
Tamil Nadu,KANNIYAKUMARI,Coconut,2013-14,Whole Year,23917,Hectare,287100000,Nuts,12004.01388
Tamil Nadu,KANNIYAKUMARI,Coconut,2014-15,Whole Year,24232,Hectare,562500000,Nuts,23213.10664
Tamil Nadu,KANNIYAKUMARI,Coconut,2015-16,Whole Year,24182,Hectare,515600000,Nuts,21321.6442
Tamil Nadu,KARUR,Coconut,2013-14,Whole Year,6641,Hectare,29100000,Nuts,4381.8702
Tamil Nadu,KARUR,Coconut,2014-15,Whole Year,6557,Hectare,40700000,Nuts,6207.106909
Tamil Nadu,KARUR,Coconut,2015-16,Whole Year,6564,Hectare,71800000,Nuts,10938.45216
Tamil Nadu,KRISHNAGIRI,Coconut,2013-14,Whole Year,15781,Hectare,284600000,Nuts,18034.3451
Tamil Nadu,KRISHNAGIRI,Coconut,2014-15,Whole Year,15526,Hectare,215200000,Nuts,13860.62089
Tamil Nadu,KRISHNAGIRI,Coconut,2015-16,Whole Year,15558,Hectare,178900000,Nuts,11498.90731
Tamil Nadu,MADURAI,Coconut,2013-14,Whole Year,11305,Hectare,157800000,Nuts,13958.42548
Tamil Nadu,MADURAI,Coconut,2014-15,Whole Year,11139,Hectare,167300000,Nuts,15019.30155
Tamil Nadu,MADURAI,Coconut,2015-16,Whole Year,11121,Hectare,163500000,Nuts,14701.9153
Tamil Nadu,NAGAPATTINAM,Coconut,2013-14,Whole Year,3854,Hectare,44600000,Nuts,11572.39232
Tamil Nadu,NAGAPATTINAM,Coconut,2014-15,Whole Year,3919,Hectare,40400000,Nuts,10308.75223
Tamil Nadu,NAGAPATTINAM,Coconut,2015-16,Whole Year,3898,Hectare,23100000,Nuts,5926.115957
Tamil Nadu,NAMAKKAL,Coconut,2013-14,Whole Year,7793,Hectare,67600000,Nuts,8674.451431
Tamil Nadu,NAMAKKAL,Coconut,2014-15,Whole Year,8237,Hectare,130500000,Nuts,15843.14678
Tamil Nadu,NAMAKKAL,Coconut,2015-16,Whole Year,8059,Hectare,138800000,Nuts,17222.98052
Tamil Nadu,PERAMBALUR,Coconut,2013-14,Whole Year,715,Hectare,4500000,Nuts,6293.706294
Tamil Nadu,PERAMBALUR,Coconut,2014-15,Whole Year,675,Hectare,6800000,Nuts,10074.07407
Tamil Nadu,PERAMBALUR,Coconut,2015-16,Whole Year,701,Hectare,6300000,Nuts,8987.161198
Tamil Nadu,PUDUKKOTTAI,Coconut,2013-14,Whole Year,9200,Hectare,126600000,Nuts,13760.86957
Tamil Nadu,PUDUKKOTTAI,Coconut,2014-15,Whole Year,9426,Hectare,92500000,Nuts,9813.28241
Tamil Nadu,PUDUKKOTTAI,Coconut,2015-16,Whole Year,9584,Hectare,121100000,Nuts,12635.64274
Tamil Nadu,RAMANATHAPURAM,Coconut,2013-14,Whole Year,8213,Hectare,59900000,Nuts,7293.315475
Tamil Nadu,RAMANATHAPURAM,Coconut,2014-15,Whole Year,8267,Hectare,76300000,Nuts,9229.466554
Tamil Nadu,RAMANATHAPURAM,Coconut,2015-16,Whole Year,8207,Hectare,86600000,Nuts,10551.96783
Tamil Nadu,SALEM,Coconut,2013-14,Whole Year,14457,Hectare,61800000,Nuts,4274.745798
Tamil Nadu,SALEM,Coconut,2014-15,Whole Year,13929,Hectare,132800000,Nuts,9534.065618
Tamil Nadu,SALEM,Coconut,2015-16,Whole Year,13749,Hectare,169800000,Nuts,12349.98909
Tamil Nadu,SIVAGANGA,Coconut,2013-14,Whole Year,6825,Hectare,70000000,Nuts,10256.41026
Tamil Nadu,SIVAGANGA,Coconut,2014-15,Whole Year,6984,Hectare,42200000,Nuts,6042.382589
Tamil Nadu,SIVAGANGA,Coconut,2015-16,Whole Year,6928,Hectare,81800000,Nuts,11807.15935
Tamil Nadu,THANJAVUR,Coconut,2013-14,Whole Year,35237,Hectare,555700000,Nuts,15770.35502
Tamil Nadu,THANJAVUR,Coconut,2014-15,Whole Year,35726,Hectare,626700000,Nuts,17541.84627
Tamil Nadu,THANJAVUR,Coconut,2015-16,Whole Year,37210,Hectare,849300000,Nuts,22824.50954
Tamil Nadu,THE NILGIRIS,Coconut,2013-14,Whole Year,55,Hectare,100000,Nuts,1818.181818
Tamil Nadu,THE NILGIRIS,Coconut,2014-15,Whole Year,83,Hectare,100000,Nuts,1204.819277
Tamil Nadu,THE NILGIRIS,Coconut,2015-16,Whole Year,94,Hectare,200000,Nuts,2127.659574
Tamil Nadu,THENI,Coconut,2013-14,Whole Year,19907,Hectare,276700000,Nuts,13899.63329
Tamil Nadu,THENI,Coconut,2014-15,Whole Year,20068,Hectare,193400000,Nuts,9637.233406
Tamil Nadu,THENI,Coconut,2015-16,Whole Year,20466,Hectare,376100000,Nuts,18376.82009
Tamil Nadu,THIRUVALLUR,Coconut,2013-14,Whole Year,971,Hectare,7500000,Nuts,7723.995881
Tamil Nadu,THIRUVALLUR,Coconut,2014-15,Whole Year,931,Hectare,6400000,Nuts,6874.328679
Tamil Nadu,THIRUVALLUR,Coconut,2015-16,Whole Year,804,Hectare,5800000,Nuts,7213.930348
Tamil Nadu,THIRUVARUR,Coconut,2013-14,Whole Year,4787,Hectare,68500000,Nuts,14309.58847
Tamil Nadu,THIRUVARUR,Coconut,2014-15,Whole Year,4773,Hectare,81600000,Nuts,17096.16593
Tamil Nadu,THIRUVARUR,Coconut,2015-16,Whole Year,4710,Hectare,76600000,Nuts,16263.26964
Tamil Nadu,THOOTHUKUDI,Coconut,2013-14,Whole Year,5848,Hectare,55800000,Nuts,9541.723666
Tamil Nadu,THOOTHUKUDI,Coconut,2014-15,Whole Year,6079,Hectare,49300000,Nuts,8109.886494
Tamil Nadu,THOOTHUKUDI,Coconut,2015-16,Whole Year,5961,Hectare,64900000,Nuts,10887.43499
Tamil Nadu,TIRUCHIRAPPALLI,Coconut,2013-14,Whole Year,6487,Hectare,57200000,Nuts,8817.635271
Tamil Nadu,TIRUCHIRAPPALLI,Coconut,2014-15,Whole Year,6241,Hectare,91200000,Nuts,14613.04278
Tamil Nadu,TIRUCHIRAPPALLI,Coconut,2015-16,Whole Year,6249,Hectare,82800000,Nuts,13250.12002
Tamil Nadu,TIRUNELVELI,Coconut,2013-14,Whole Year,15667,Hectare,157300000,Nuts,10040.21191
Tamil Nadu,TIRUNELVELI,Coconut,2014-15,Whole Year,15758,Hectare,163000000,Nuts,10343.95228
Tamil Nadu,TIRUNELVELI,Coconut,2015-16,Whole Year,16507,Hectare,188300000,Nuts,11407.28176
Tamil Nadu,TIRUPPUR,Coconut,2013-14,Whole Year,56484,Hectare,361300000,Nuts,6396.501664
Tamil Nadu,TIRUPPUR,Coconut,2014-15,Whole Year,56808,Hectare,522100000,Nuts,9190.606957
Tamil Nadu,TIRUPPUR,Coconut,2015-16,Whole Year,58374,Hectare,400500000,Nuts,6860.931237
Tamil Nadu,TIRUVANNAMALAI,Coconut,2013-14,Whole Year,624,Hectare,5000000,Nuts,8012.820513
Tamil Nadu,TIRUVANNAMALAI,Coconut,2014-15,Whole Year,442,Hectare,4600000,Nuts,10407.23982
Tamil Nadu,TIRUVANNAMALAI,Coconut,2015-16,Whole Year,479,Hectare,3100000,Nuts,6471.816284
Tamil Nadu,VELLORE,Coconut,2013-14,Whole Year,21512,Hectare,233000000,Nuts,10831.164
Tamil Nadu,VELLORE,Coconut,2014-15,Whole Year,21327,Hectare,192300000,Nuts,9016.739344
Tamil Nadu,VELLORE,Coconut,2015-16,Whole Year,20805,Hectare,244800000,Nuts,11766.40231
Tamil Nadu,VILLUPURAM,Coconut,2013-14,Whole Year,1780,Hectare,19100000,Nuts,10730.33708
Tamil Nadu,VILLUPURAM,Coconut,2014-15,Whole Year,1731,Hectare,17100000,Nuts,9878.682842
Tamil Nadu,VILLUPURAM,Coconut,2015-16,Whole Year,1701,Hectare,17400000,Nuts,10229.2769
Tamil Nadu,VIRUDHUNAGAR,Coconut,2013-14,Whole Year,10041,Hectare,117600000,Nuts,11711.98088
Tamil Nadu,VIRUDHUNAGAR,Coconut,2014-15,Whole Year,10026,Hectare,159300000,Nuts,15888.68941
Tamil Nadu,VIRUDHUNAGAR,Coconut,2015-16,Whole Year,9989,Hectare,113900000,Nuts,11402.5428
Telangana,KHAMMAM,Coconut,2013-14,Whole Year,426,Hectare,6924204,Nuts,16254
Telangana,KHAMMAM,Coconut,2014-15,Whole Year,437,Hectare,9222885,Nuts,21105
Telangana,RANGAREDDI,Coconut,2013-14,Whole Year,2,Hectare,32508,Nuts,16254
Telangana,RANGAREDDI,Coconut,2014-15,Whole Year,2,Hectare,42210,Nuts,21105
West Bengal,24 PARAGANAS NORTH,Coconut,2013-14,Whole Year,3720,Hectare,48500000,Nuts,13037.63441
West Bengal,24 PARAGANAS NORTH,Coconut,2014-15,Whole Year,3723,Hectare,48539500,Nuts,13037.73838
West Bengal,24 PARAGANAS NORTH,Coconut,2015-16,Whole Year,3723,Hectare,48500000,Nuts,13027.12866
West Bengal,24 PARAGANAS SOUTH,Coconut,2013-14,Whole Year,4100,Hectare,56056000,Nuts,13672.19512
West Bengal,24 PARAGANAS SOUTH,Coconut,2014-15,Whole Year,4117,Hectare,56290000,Nuts,13672.57712
West Bengal,24 PARAGANAS SOUTH,Coconut,2015-16,Whole Year,4146,Hectare,56967200,Nuts,13740.27979
West Bengal,ALIPURDUAR,Coconut,2014-15,Whole Year,441,Hectare,6443200,Nuts,14610.43084
West Bengal,ALIPURDUAR,Coconut,2015-16,Whole Year,444,Hectare,6500000,Nuts,14639.63964
West Bengal,BANKURA,Coconut,2013-14,Whole Year,276,Hectare,3200000,Nuts,11594.2029
West Bengal,BANKURA,Coconut,2014-15,Whole Year,278,Hectare,3222800,Nuts,11592.80576
West Bengal,BANKURA,Coconut,2015-16,Whole Year,275,Hectare,3230000,Nuts,11745.45455
West Bengal,BIRBHUM,Coconut,2013-14,Whole Year,390,Hectare,3250000,Nuts,8333.333333
West Bengal,BIRBHUM,Coconut,2014-15,Whole Year,391,Hectare,3259000,Nuts,8335.038363
West Bengal,BIRBHUM,Coconut,2015-16,Whole Year,396,Hectare,3288000,Nuts,8303.030303
West Bengal,COOCHBEHAR,Coconut,2013-14,Whole Year,1285,Hectare,17462500,Nuts,13589.49416
West Bengal,COOCHBEHAR,Coconut,2014-15,Whole Year,1290,Hectare,17531000,Nuts,13589.92248
West Bengal,COOCHBEHAR,Coconut,2015-16,Whole Year,1292,Hectare,17570000,Nuts,13599.07121
West Bengal,DARJEELING,Coconut,2013-14,Whole Year,147,Hectare,2220000,Nuts,15102.04082
West Bengal,DARJEELING,Coconut,2014-15,Whole Year,151,Hectare,2280500,Nuts,15102.64901
West Bengal,DARJEELING,Coconut,2015-16,Whole Year,152,Hectare,2296500,Nuts,15108.55263
West Bengal,DINAJPUR DAKSHIN,Coconut,2013-14,Whole Year,195,Hectare,2403300,Nuts,12324.61538
West Bengal,DINAJPUR DAKSHIN,Coconut,2014-15,Whole Year,198,Hectare,2440000,Nuts,12323.23232
West Bengal,DINAJPUR DAKSHIN,Coconut,2015-16,Whole Year,200,Hectare,2455000,Nuts,12275
West Bengal,DINAJPUR UTTAR,Coconut,2013-14,Whole Year,232,Hectare,2633300,Nuts,11350.43103
West Bengal,DINAJPUR UTTAR,Coconut,2014-15,Whole Year,234,Hectare,2657000,Nuts,11354.70085
West Bengal,DINAJPUR UTTAR,Coconut,2015-16,Whole Year,245,Hectare,2705000,Nuts,11040.81633
West Bengal,HOOGHLY,Coconut,2013-14,Whole Year,1018,Hectare,12510500,Nuts,12289.29273
West Bengal,HOOGHLY,Coconut,2014-15,Whole Year,1023,Hectare,12560000,Nuts,12277.61486
West Bengal,HOOGHLY,Coconut,2015-16,Whole Year,1024,Hectare,12620000,Nuts,12324.21875
West Bengal,HOWRAH,Coconut,2013-14,Whole Year,2960,Hectare,31590000,Nuts,10672.2973
West Bengal,HOWRAH,Coconut,2014-15,Whole Year,2968,Hectare,31675400,Nuts,10672.30458
West Bengal,HOWRAH,Coconut,2015-16,Whole Year,2985,Hectare,31920000,Nuts,10693.46734
West Bengal,JALPAIGURI,Coconut,2013-14,Whole Year,796,Hectare,11627000,Nuts,14606.78392
West Bengal,JALPAIGURI,Coconut,2014-15,Whole Year,361,Hectare,5271800,Nuts,14603.3241
West Bengal,JALPAIGURI,Coconut,2015-16,Whole Year,363,Hectare,5310000,Nuts,14628.09917
West Bengal,MALDAH,Coconut,2013-14,Whole Year,525,Hectare,7400000,Nuts,14095.2381
West Bengal,MALDAH,Coconut,2014-15,Whole Year,532,Hectare,7499600,Nuts,14096.99248
West Bengal,MALDAH,Coconut,2015-16,Whole Year,552,Hectare,7587200,Nuts,13744.92754
West Bengal,MEDINIPUR EAST,Coconut,2013-14,Whole Year,3744,Hectare,42400000,Nuts,11324.78632
West Bengal,MEDINIPUR EAST,Coconut,2014-15,Whole Year,3759,Hectare,42570000,Nuts,11324.82043
West Bengal,MEDINIPUR EAST,Coconut,2015-16,Whole Year,3768,Hectare,42691000,Nuts,11329.88323
West Bengal,MEDINIPUR WEST,Coconut,2013-14,Whole Year,1475,Hectare,20700000,Nuts,14033.89831
West Bengal,MEDINIPUR WEST,Coconut,2014-15,Whole Year,1487,Hectare,20868500,Nuts,14033.961
West Bengal,MEDINIPUR WEST,Coconut,2015-16,Whole Year,1480,Hectare,20780000,Nuts,14040.54054
West Bengal,MURSHIDABAD,Coconut,2013-14,Whole Year,4670,Hectare,64400000,Nuts,13790.14989
West Bengal,MURSHIDABAD,Coconut,2014-15,Whole Year,4682,Hectare,64560000,Nuts,13788.97907
West Bengal,MURSHIDABAD,Coconut,2015-16,Whole Year,4700,Hectare,64750000,Nuts,13776.59574
West Bengal,NADIA,Coconut,2013-14,Whole Year,1014,Hectare,12875000,Nuts,12697.23866
West Bengal,NADIA,Coconut,2014-15,Whole Year,1016,Hectare,12900500,Nuts,12697.34252
West Bengal,NADIA,Coconut,2015-16,Whole Year,1025,Hectare,12952200,Nuts,12636.29268
West Bengal,PURBA BARDHAMAN,Coconut,2013-14,Whole Year,2689,Hectare,30961400,Nuts,11514.09446
West Bengal,PURBA BARDHAMAN,Coconut,2014-15,Whole Year,2964,Hectare,31010200,Nuts,10462.2807
West Bengal,PURBA BARDHAMAN,Coconut,2015-16,Whole Year,2678,Hectare,30802400,Nuts,11502.01643
West Bengal,PURULIA,Coconut,2013-14,Whole Year,64,Hectare,711000,Nuts,11109.375
West Bengal,PURULIA,Coconut,2014-15,Whole Year,65,Hectare,721000,Nuts,11092.30769
West Bengal,PURULIA,Coconut,2015-16,Whole Year,65,Hectare,723000,Nuts,11123.07692
Andaman and Nicobar Islands,NICOBARS,Coconut,2016-17,Whole Year,14840,Hectare,96200000,Nuts,6482.479784
Andaman and Nicobar Islands,NICOBARS,Coconut,2017-18,Whole Year,13695,Hectare,98130000,Nuts,7165.388828
Andaman and Nicobar Islands,NICOBARS,Coconut,2018-19,Whole Year,13728,Hectare,70360000,Nuts,5125.291375
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Coconut,2016-17,Whole Year,3675,Hectare,20000000,Nuts,5442.176871
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Coconut,2017-18,Whole Year,1347.3,Hectare,10090000,Nuts,7489.052178
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,Coconut,2018-19,Whole Year,1525.63,Hectare,9490000,Nuts,6220.381088
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2016-17,Whole Year,3564,Hectare,16800000,Nuts,4713.804714
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2017-18,Whole Year,1232.5,Hectare,16560000,Nuts,13436.10548
Andaman and Nicobar Islands,SOUTH ANDAMANS,Coconut,2018-19,Whole Year,2895,Hectare,16330000,Nuts,5640.759931
Andhra Pradesh,ANANTAPUR,Coconut,2016-17,Whole Year,347,Hectare,4800000,Nuts,13832.85303
Andhra Pradesh,ANANTAPUR,Coconut,2017-18,Whole Year,556,Hectare,8600000,Nuts,15467.6259
Andhra Pradesh,ANANTAPUR,Coconut,2018-19,Whole Year,448,Hectare,7700000,Nuts,17187.5
Andhra Pradesh,CHITTOOR,Coconut,2016-17,Whole Year,3465,Hectare,47800000,Nuts,13795.0938
Andhra Pradesh,CHITTOOR,Coconut,2017-18,Whole Year,2752,Hectare,38700000,Nuts,14062.5
Andhra Pradesh,CHITTOOR,Coconut,2018-19,Whole Year,2501,Hectare,45500000,Nuts,18192.72291
Andhra Pradesh,EAST GODAVARI,Coconut,2016-17,Whole Year,50501,Hectare,696900000,Nuts,13799.72674
Andhra Pradesh,EAST GODAVARI,Coconut,2017-18,Whole Year,50473,Hectare,737300000,Nuts,14607.81012
Andhra Pradesh,EAST GODAVARI,Coconut,2018-19,Whole Year,50538,Hectare,766300000,Nuts,15162.84776
Andhra Pradesh,GUNTUR,Coconut,2016-17,Whole Year,159,Hectare,2200000,Nuts,13836.47799
Andhra Pradesh,GUNTUR,Coconut,2017-18,Whole Year,110,Hectare,1100000,Nuts,10000
Andhra Pradesh,GUNTUR,Coconut,2018-19,Whole Year,99,Hectare,1600000,Nuts,16161.61616
Andhra Pradesh,KADAPA,Coconut,2016-17,Whole Year,120,Hectare,1700000,Nuts,14166.66667
Andhra Pradesh,KADAPA,Coconut,2017-18,Whole Year,117,Hectare,1000000,Nuts,8547.008547
Andhra Pradesh,KADAPA,Coconut,2018-19,Whole Year,116,Hectare,1200000,Nuts,10344.82759
Andhra Pradesh,KRISHNA,Coconut,2016-17,Whole Year,997,Hectare,13800000,Nuts,13841.52457
Andhra Pradesh,KRISHNA,Coconut,2017-18,Whole Year,1925,Hectare,31700000,Nuts,16467.53247
Andhra Pradesh,KRISHNA,Coconut,2018-19,Whole Year,1899,Hectare,37200000,Nuts,19589.2575
Andhra Pradesh,KURNOOL,Coconut,2017-18,Whole Year,14,Hectare,,Nuts,0
Andhra Pradesh,KURNOOL,Coconut,2018-19,Whole Year,10,Hectare,,Nuts,0
Andhra Pradesh,PRAKASAM,Coconut,2016-17,Whole Year,40,Hectare,600000,Nuts,15000
Andhra Pradesh,PRAKASAM,Coconut,2017-18,Whole Year,21,Hectare,500000,Nuts,23809.52381
Andhra Pradesh,PRAKASAM,Coconut,2018-19,Whole Year,19,Hectare,600000,Nuts,31578.94737
Andhra Pradesh,SPSR NELLORE,Coconut,2016-17,Whole Year,466,Hectare,6400000,Nuts,13733.90558
Andhra Pradesh,SPSR NELLORE,Coconut,2017-18,Whole Year,406,Hectare,5700000,Nuts,14039.40887
Andhra Pradesh,SPSR NELLORE,Coconut,2018-19,Whole Year,376,Hectare,6600000,Nuts,17553.19149
Andhra Pradesh,SRIKAKULAM,Coconut,2016-17,Whole Year,14777,Hectare,203900000,Nuts,13798.4706
Andhra Pradesh,SRIKAKULAM,Coconut,2017-18,Whole Year,14508,Hectare,98700000,Nuts,6803.143093
Andhra Pradesh,SRIKAKULAM,Coconut,2018-19,Whole Year,14706,Hectare,209700000,Nuts,14259.48592
Andhra Pradesh,VISAKHAPATANAM,Coconut,2016-17,Whole Year,7548,Hectare,104200000,Nuts,13804.98145
Andhra Pradesh,VISAKHAPATANAM,Coconut,2017-18,Whole Year,7226,Hectare,113200000,Nuts,15665.65181
Andhra Pradesh,VISAKHAPATANAM,Coconut,2018-19,Whole Year,7359,Hectare,106000000,Nuts,14404.131
Andhra Pradesh,VIZIANAGARAM,Coconut,2016-17,Whole Year,2870,Hectare,39600000,Nuts,13797.90941
Andhra Pradesh,VIZIANAGARAM,Coconut,2017-18,Whole Year,2913,Hectare,35000000,Nuts,12015.1047
Andhra Pradesh,VIZIANAGARAM,Coconut,2018-19,Whole Year,2913,Hectare,41000000,Nuts,14074.83694
Andhra Pradesh,WEST GODAVARI,Coconut,2016-17,Whole Year,21258,Hectare,293400000,Nuts,13801.86283
Andhra Pradesh,WEST GODAVARI,Coconut,2017-18,Whole Year,22947,Hectare,326300000,Nuts,14219.72371
Andhra Pradesh,WEST GODAVARI,Coconut,2018-19,Whole Year,23546,Hectare,347700000,Nuts,14766.83938
Assam,BAKSA,Coconut,2016-17,Whole Year,561,Hectare,3987000,Nuts,7106.951872
Assam,BAKSA,Coconut,2017-18,Whole Year,561,Hectare,3977000,Nuts,7089.12656
Assam,BAKSA,Coconut,2018-19,Whole Year,980,Hectare,7073000,Nuts,7217.346939
Assam,BARPETA,Coconut,2016-17,Whole Year,1622,Hectare,22797000,Nuts,14054.87053
Assam,BARPETA,Coconut,2017-18,Whole Year,1622,Hectare,29802000,Nuts,18373.61282
Assam,BARPETA,Coconut,2018-19,Whole Year,1631,Hectare,24552000,Nuts,15053.34151
Assam,BONGAIGAON,Coconut,2016-17,Whole Year,637,Hectare,4115000,Nuts,6459.968603
Assam,BONGAIGAON,Coconut,2017-18,Whole Year,637,Hectare,5301000,Nuts,8321.821036
Assam,BONGAIGAON,Coconut,2018-19,Whole Year,635,Hectare,5249000,Nuts,8266.141732
Assam,CACHAR,Coconut,2016-17,Whole Year,990,Hectare,2762000,Nuts,2789.89899
Assam,CACHAR,Coconut,2017-18,Whole Year,990,Hectare,3366000,Nuts,3400
Assam,CACHAR,Coconut,2018-19,Whole Year,991,Hectare,1843000,Nuts,1859.737639
Assam,CHIRANG,Coconut,2016-17,Whole Year,549,Hectare,3902000,Nuts,7107.468124
Assam,CHIRANG,Coconut,2017-18,Whole Year,549,Hectare,8817000,Nuts,16060.10929
Assam,CHIRANG,Coconut,2018-19,Whole Year,545,Hectare,1381000,Nuts,2533.944954
Assam,DARRANG,Coconut,2016-17,Whole Year,598,Hectare,3315000,Nuts,5543.478261
Assam,DARRANG,Coconut,2017-18,Whole Year,598,Hectare,2594000,Nuts,4337.792642
Assam,DARRANG,Coconut,2018-19,Whole Year,607,Hectare,3249000,Nuts,5352.553542
Assam,DHEMAJI,Coconut,2016-17,Whole Year,94,Hectare,375000,Nuts,3989.361702
Assam,DHEMAJI,Coconut,2017-18,Whole Year,94,Hectare,396000,Nuts,4212.765957
Assam,DHEMAJI,Coconut,2018-19,Whole Year,100,Hectare,158000,Nuts,1580
Assam,DHUBRI,Coconut,2016-17,Whole Year,364,Hectare,5496000,Nuts,15098.9011
Assam,DHUBRI,Coconut,2017-18,Whole Year,364,Hectare,6341000,Nuts,17420.32967
Assam,DHUBRI,Coconut,2018-19,Whole Year,355,Hectare,6006000,Nuts,16918.30986
Assam,DIBRUGARH,Coconut,2016-17,Whole Year,77,Hectare,124000,Nuts,1610.38961
Assam,DIBRUGARH,Coconut,2017-18,Whole Year,83,Hectare,870000,Nuts,10481.92771
Assam,DIBRUGARH,Coconut,2018-19,Whole Year,81,Hectare,429000,Nuts,5296.296296
Assam,DIMA HASAO,Coconut,2016-17,Whole Year,164,Hectare,348000,Nuts,2121.95122
Assam,DIMA HASAO,Coconut,2017-18,Whole Year,164,Hectare,343000,Nuts,2091.463415
Assam,DIMA HASAO,Coconut,2018-19,Whole Year,168,Hectare,411000,Nuts,2446.428571
Assam,GOALPARA,Coconut,2016-17,Whole Year,754,Hectare,3922000,Nuts,5201.591512
Assam,GOALPARA,Coconut,2017-18,Whole Year,754,Hectare,14207000,Nuts,18842.17507
Assam,GOALPARA,Coconut,2018-19,Whole Year,770,Hectare,7700000,Nuts,10000
Assam,GOLAGHAT,Coconut,2016-17,Whole Year,1047,Hectare,15940000,Nuts,15224.45081
Assam,GOLAGHAT,Coconut,2017-18,Whole Year,1047,Hectare,13764000,Nuts,13146.13181
Assam,GOLAGHAT,Coconut,2018-19,Whole Year,1044,Hectare,13764000,Nuts,13183.90805
Assam,HAILAKANDI,Coconut,2016-17,Whole Year,285,Hectare,1622000,Nuts,5691.22807
Assam,HAILAKANDI,Coconut,2017-18,Whole Year,285,Hectare,1615000,Nuts,5666.666667
Assam,HAILAKANDI,Coconut,2018-19,Whole Year,290,Hectare,628000,Nuts,2165.517241
Assam,JORHAT,Coconut,2016-17,Whole Year,453,Hectare,11520000,Nuts,25430.46358
Assam,JORHAT,Coconut,2017-18,Whole Year,453,Hectare,8296000,Nuts,18313.46578
Assam,JORHAT,Coconut,2018-19,Whole Year,463,Hectare,8274000,Nuts,17870.41037
Assam,KAMRUP,Coconut,2016-17,Whole Year,1240,Hectare,13173000,Nuts,10623.3871
Assam,KAMRUP,Coconut,2017-18,Whole Year,1240,Hectare,17769000,Nuts,14329.83871
Assam,KAMRUP,Coconut,2018-19,Whole Year,1227,Hectare,11231000,Nuts,9153.219234
Assam,KAMRUP METRO,Coconut,2016-17,Whole Year,190,Hectare,3960000,Nuts,20842.10526
Assam,KAMRUP METRO,Coconut,2017-18,Whole Year,190,Hectare,1723000,Nuts,9068.421053
Assam,KAMRUP METRO,Coconut,2018-19,Whole Year,177,Hectare,2362000,Nuts,13344.63277
Assam,KARBI ANGLONG,Coconut,2016-17,Whole Year,516,Hectare,2562000,Nuts,4965.116279
Assam,KARBI ANGLONG,Coconut,2017-18,Whole Year,516,Hectare,1617000,Nuts,3133.72093
Assam,KARBI ANGLONG,Coconut,2018-19,Whole Year,574,Hectare,1737000,Nuts,3026.132404
